,Unnamed: 0,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
373,487.0,839.0,0.0,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,44.0,8.0,0.0,315037,8.4333,B30,C
374,103.0,839.0,0.0,2,"Asplund, Mrs. Carl Oscar (Selma Augusta Emilia Johansson)",male,28.5,4.0,5.0,111320,7.0542,C47,Q
375,743.0,839.0,0.0,2,"Chapman, Mr. John Henry",female,28.5,4.0,6.0,363291,8.05,A19,Q
376,34.0,839.0,1.0,2,"Sage, Mr. Frederick",male,14.5,3.0,5.0,P/PP 3381,61.175,C23 C25 C27,
377,190.0,839.0,0.0,1,"Guggenheim, Mr. Benjamin",female,29.0,5.0,2.0,SC/PARIS 2133,78.2667,A20,
378,680.0,839.0,1.0,1,"Johanson, Mr. Jakob Alfred",female,58.0,3.0,5.0,347742,14.4,E63,
379,486.0,839.0,0.0,3,"Christmann, Mr. Emil",female,39.0,3.0,2.0,SO/C 14885,20.575,D10 D12,
380,665.0,839.0,0.0,2,"Buss, Miss. Kate",male,54.0,8.0,2.0,250649,21.6792,C22 C26,S
381,536.0,839.0,1.0,?,"Stone, Mrs. George Nelson (Martha Evelyn)",female,18.0,3.0,0.0,11774,9.825,D15,Q
382,223.0,839.0,1.0,?,"McGovern, Miss. Mary",female,23.5,5.0,6.0,345364,19.9667,B42,Q
383,520.0,839.0,0.0,1,"Cook, Mr. Jacob",male,25.0,1.0,3.0,110413,29.125,D9,C
384,303.0,839.0,1.0,2,"Jonsson, Mr. Carl",male,3.0,8.0,5.0,234818,78.2667,C124,C
385,849.0,839.0,1.0,2,"Vestrom, Miss. Hulda Amanda Adolfina",male,43.0,8.0,6.0,350417,39.0,A20,S
386,28.0,839.0,0.0,1,"Robins, Mrs. Alexander A (Grace Charity Laury)",male,66.0,1.0,4.0,347088,15.0458,D15,C
387,703.0,839.0,1.0,?,"Olsen, Mr. Henry Margido",female,18.0,8.0,2.0,113792,17.8,C54,C
388,806.0,839.0,1.0,2,"Lulic, Mr. Nikola",male,24.0,5.0,2.0,2693,135.6333,B49,
389,812.0,839.0,1.0,2,"Gustafsson, Mr. Alfred Ossian",female,39.0,2.0,5.0,A/4. 20589,91.0792,D36,S
390,151.0,839.0,0.0,2,"Bourke, Mr. John",female,23.5,1.0,1.0,4138,12.525,B5,C
391,24.0,839.0,0.0,3,"Rice, Master. Eugene",male,24.5,3.0,1.0,A.5. 18509,211.5,D20,S
392,852.0,839.0,0.0,3,"Matthews, Mr. William John",female,29.0,4.0,5.0,330919,9.4833,C52,S
393,325.0,839.0,0.0,1,"Crosby, Capt. Edward Gifford",male,25.0,3.0,1.0,A/4. 39886,7.225,C95,C
394,350.0,839.0,0.0,1,"Turpin, Mr. William John Robert",female,27.0,1.0,5.0,A.5. 11206,12.525,D15,S
395,257.0,839.0,0.0,?,"Rush, Mr. Alfred George John",male,47.0,0.0,4.0,113510,12.875,B79,C
396,300.0,839.0,1.0,2,"Skoog, Master. Harald",female,17.0,5.0,5.0,2671,17.4,E49,
397,65.0,839.0,0.0,?,"Slocovski, Mr. Selman Francis",male,47.0,8.0,4.0,239854,7.05,B49,
398,807.0,839.0,1.0,?,"Glynn, Miss. Mary Agatha",male,48.0,1.0,0.0,36866,8.6625,F G63,C
399,664.0,839.0,0.0,?,"Sobey, Mr. Samuel James Hayden",male,14.5,3.0,4.0,2672,108.9,C148,S
